firstName,middleName,lastName,DOB,gender,guardianName,guardianPhone,guardianAddress,guardianEmail,guardianRelationship,classId,sectionId,sectionName,academicYearId,admissionDate,nationality,createParentPortal
Yasmin,Abdullahi,Adan,2017-09-13,Female,Omar Adan,+252610000773,House 0773 Hamar Weyne District Mogadishu,guardian0773@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Samatar,Adan,2016-10-14,Male,Ifrah Adan,+252610000774,House 0774 Yaqshid District Mogadishu,guardian0774@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Elmi,Adan,2017-11-15,Female,Said Adan,+252610000775,House 0775 Karaan District Mogadishu,guardian0775@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Adan,2016-12-16,Male,Sahra Adan,+252610000776,House 0776 Wadajir District Mogadishu,guardian0776@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Farah,Adan,2017-01-17,Female,Ismail Adan,+252610000777,House 0777 Dharkenley District Mogadishu,guardian0777@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Muse,Adan,2016-02-18,Male,Sumaya Adan,+252610000778,House 0778 Shangani District Mogadishu,guardian0778@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Roble,Adan,2017-03-19,Female,Samatar Adan,+252610000779,House 0779 Bondhere District Mogadishu,guardian0779@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Omar,Adan,2016-04-20,Male,Maryan Adan,+252610000780,House 0780 Daynile District Mogadishu,guardian0780@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Osman,Adan,2017-05-21,Female,Osman Adan,+252610000781,House 0781 Hodan District Mogadishu,guardian0781@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Bashir,Adan,2016-06-22,Male,Muna Adan,+252610000782,House 0782 Waberi District Mogadishu,guardian0782@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Khalif,Adan,2017-07-23,Female,Mohamed Adan,+252610000783,House 0783 Hamar Weyne District Mogadishu,guardian0783@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Hassan,Adan,2016-08-24,Male,Asha Adan,+252610000784,House 0784 Yaqshid District Mogadishu,guardian0784@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Ismail,Adan,2017-09-25,Female,Farah Adan,+252610000785,House 0785 Karaan District Mogadishu,guardian0785@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mahad,Adan,2016-10-26,Male,Amal Adan,+252610000786,House 0786 Wadajir District Mogadishu,guardian0786@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abshir,Adan,2017-11-27,Female,Yusuf Adan,+252610000787,House 0787 Dharkenley District Mogadishu,guardian0787@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Aden,Adan,2016-12-28,Male,Nasteho Adan,+252610000788,House 0788 Shangani District Mogadishu,guardian0788@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Ahmed,Adan,2017-01-01,Female,Bashir Adan,+252610000789,House 0789 Bondhere District Mogadishu,guardian0789@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Warsame,Adan,2016-02-02,Male,Khadija Adan,+252610000790,House 0790 Daynile District Mogadishu,guardian0790@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Daud,Adan,2017-03-03,Female,Hassan Adan,+252610000791,House 0791 Hodan District Mogadishu,guardian0791@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Guled,Adan,2016-04-04,Male,Rahma Adan,+252610000792,House 0792 Waberi District Mogadishu,guardian0792@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Yusuf,Adan,2017-05-05,Female,Warsame Adan,+252610000793,House 0793 Hamar Weyne District Mogadishu,guardian0793@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Jama,Adan,2016-06-06,Male,Hawa Adan,+252610000794,House 0794 Yaqshid District Mogadishu,guardian0794@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Said,Adan,2017-07-07,Female,Ibrahim Adan,+252610000795,House 0795 Karaan District Mogadishu,guardian0795@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Shire,Adan,2016-08-08,Male,Hibo Adan,+252610000796,House 0796 Wadajir District Mogadishu,guardian0796@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abdi,Adan,2017-09-09,Female,Daud Adan,+252610000797,House 0797 Dharkenley District Mogadishu,guardian0797@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Nur,Adan,2016-10-10,Male,Fadumo Adan,+252610000798,House 0798 Shangani District Mogadishu,guardian0798@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Adan,Adan,2017-11-11,Female,Mahad Adan,+252610000799,House 0799 Bondhere District Mogadishu,guardian0799@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Liban,Adan,2016-12-12,Male,Luul Adan,+252610000800,House 0800 Daynile District Mogadishu,guardian0800@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Bashir,2017-01-13,Female,Abdullahi Bashir,+252610000801,House 0801 Hodan District Mogadishu,guardian0801@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Ibrahim,Bashir,2016-02-14,Male,Halima Bashir,+252610000802,House 0802 Waberi District Mogadishu,guardian0802@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Abdullahi,Bashir,2017-03-15,Female,Jama Bashir,+252610000803,House 0803 Hamar Weyne District Mogadishu,guardian0803@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Samatar,Bashir,2016-04-16,Male,Ruqiya Bashir,+252610000804,House 0804 Yaqshid District Mogadishu,guardian0804@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Elmi,Bashir,2017-05-17,Female,Ahmed Bashir,+252610000805,House 0805 Karaan District Mogadishu,guardian0805@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mohamed,Bashir,2016-06-18,Male,Deqa Bashir,+252610000806,House 0806 Wadajir District Mogadishu,guardian0806@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Farah,Bashir,2017-07-19,Female,Adan Bashir,+252610000807,House 0807 Dharkenley District Mogadishu,guardian0807@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Muse,Bashir,2016-08-20,Male,Ikram Bashir,+252610000808,House 0808 Shangani District Mogadishu,guardian0808@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Roble,Bashir,2017-09-21,Female,Ali Bashir,+252610000809,House 0809 Bondhere District Mogadishu,guardian0809@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Omar,Bashir,2016-10-22,Male,Yasmin Bashir,+252610000810,House 0810 Daynile District Mogadishu,guardian0810@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Bashir,2017-11-23,Female,Muse Bashir,+252610000811,House 0811 Hodan District Mogadishu,guardian0811@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Bashir,Bashir,2016-12-24,Male,Khadra Bashir,+252610000812,House 0812 Waberi District Mogadishu,guardian0812@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Khalif,Bashir,2017-01-25,Female,Omar Bashir,+252610000813,House 0813 Hamar Weyne District Mogadishu,guardian0813@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Hassan,Bashir,2016-02-26,Male,Ifrah Bashir,+252610000814,House 0814 Yaqshid District Mogadishu,guardian0814@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Ismail,Bashir,2017-03-27,Female,Said Bashir,+252610000815,House 0815 Karaan District Mogadishu,guardian0815@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mahad,Bashir,2016-04-28,Male,Sahra Bashir,+252610000816,House 0816 Wadajir District Mogadishu,guardian0816@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abshir,Bashir,2017-05-01,Female,Ismail Bashir,+252610000817,House 0817 Dharkenley District Mogadishu,guardian0817@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Aden,Bashir,2016-06-02,Male,Sumaya Bashir,+252610000818,House 0818 Shangani District Mogadishu,guardian0818@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Ahmed,Bashir,2017-07-03,Female,Samatar Bashir,+252610000819,House 0819 Bondhere District Mogadishu,guardian0819@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Warsame,Bashir,2016-08-04,Male,Maryan Bashir,+252610000820,House 0820 Daynile District Mogadishu,guardian0820@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Daud,Bashir,2017-09-05,Female,Osman Bashir,+252610000821,House 0821 Hodan District Mogadishu,guardian0821@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Guled,Bashir,2016-10-06,Male,Muna Bashir,+252610000822,House 0822 Waberi District Mogadishu,guardian0822@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Yusuf,Bashir,2017-11-07,Female,Mohamed Bashir,+252610000823,House 0823 Hamar Weyne District Mogadishu,guardian0823@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Jama,Bashir,2016-12-08,Male,Asha Bashir,+252610000824,House 0824 Yaqshid District Mogadishu,guardian0824@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Said,Bashir,2017-01-09,Female,Farah Bashir,+252610000825,House 0825 Karaan District Mogadishu,guardian0825@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Shire,Bashir,2016-02-10,Male,Amal Bashir,+252610000826,House 0826 Wadajir District Mogadishu,guardian0826@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abdi,Bashir,2017-03-11,Female,Yusuf Bashir,+252610000827,House 0827 Dharkenley District Mogadishu,guardian0827@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Nur,Bashir,2016-04-12,Male,Nasteho Bashir,+252610000828,House 0828 Shangani District Mogadishu,guardian0828@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Adan,Bashir,2017-05-13,Female,Bashir Bashir,+252610000829,House 0829 Bondhere District Mogadishu,guardian0829@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Liban,Bashir,2016-06-14,Male,Khadija Bashir,+252610000830,House 0830 Daynile District Mogadishu,guardian0830@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Ali,Bashir,2017-07-15,Female,Hassan Bashir,+252610000831,House 0831 Hodan District Mogadishu,guardian0831@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Ibrahim,Bashir,2016-08-16,Male,Rahma Bashir,+252610000832,House 0832 Waberi District Mogadishu,guardian0832@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Abdullahi,Bashir,2017-09-17,Female,Warsame Bashir,+252610000833,House 0833 Hamar Weyne District Mogadishu,guardian0833@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Samatar,Bashir,2016-10-18,Male,Hawa Bashir,+252610000834,House 0834 Yaqshid District Mogadishu,guardian0834@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Elmi,Bashir,2017-11-19,Female,Ibrahim Bashir,+252610000835,House 0835 Karaan District Mogadishu,guardian0835@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mohamed,Bashir,2016-12-20,Male,Hibo Bashir,+252610000836,House 0836 Wadajir District Mogadishu,guardian0836@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Farah,Bashir,2017-01-21,Female,Daud Bashir,+252610000837,House 0837 Dharkenley District Mogadishu,guardian0837@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Muse,Bashir,2016-02-22,Male,Fadumo Bashir,+252610000838,House 0838 Shangani District Mogadishu,guardian0838@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Roble,Bashir,2017-03-23,Female,Mahad Bashir,+252610000839,House 0839 Bondhere District Mogadishu,guardian0839@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Omar,Bashir,2016-04-24,Male,Luul Bashir,+252610000840,House 0840 Daynile District Mogadishu,guardian0840@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Osman,Muse,2017-05-25,Female,Abdullahi Muse,+252610000841,House 0841 Hodan District Mogadishu,guardian0841@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Bashir,Muse,2016-06-26,Male,Halima Muse,+252610000842,House 0842 Waberi District Mogadishu,guardian0842@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Khalif,Muse,2017-07-27,Female,Jama Muse,+252610000843,House 0843 Hamar Weyne District Mogadishu,guardian0843@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Hassan,Muse,2016-08-28,Male,Ruqiya Muse,+252610000844,House 0844 Yaqshid District Mogadishu,guardian0844@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Ismail,Muse,2017-09-01,Female,Ahmed Muse,+252610000845,House 0845 Karaan District Mogadishu,guardian0845@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Muse,2016-10-02,Male,Deqa Muse,+252610000846,House 0846 Wadajir District Mogadishu,guardian0846@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abshir,Muse,2017-11-03,Female,Adan Muse,+252610000847,House 0847 Dharkenley District Mogadishu,guardian0847@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Aden,Muse,2016-12-04,Male,Ikram Muse,+252610000848,House 0848 Shangani District Mogadishu,guardian0848@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Ahmed,Muse,2017-01-05,Female,Ali Muse,+252610000849,House 0849 Bondhere District Mogadishu,guardian0849@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Warsame,Muse,2016-02-06,Male,Yasmin Muse,+252610000850,House 0850 Daynile District Mogadishu,guardian0850@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Daud,Muse,2017-03-07,Female,Muse Muse,+252610000851,House 0851 Hodan District Mogadishu,guardian0851@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Guled,Muse,2016-04-08,Male,Khadra Muse,+252610000852,House 0852 Waberi District Mogadishu,guardian0852@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Yusuf,Muse,2017-05-09,Female,Omar Muse,+252610000853,House 0853 Hamar Weyne District Mogadishu,guardian0853@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Jama,Muse,2016-06-10,Male,Ifrah Muse,+252610000854,House 0854 Yaqshid District Mogadishu,guardian0854@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Said,Muse,2017-07-11,Female,Said Muse,+252610000855,House 0855 Karaan District Mogadishu,guardian0855@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Shire,Muse,2016-08-12,Male,Sahra Muse,+252610000856,House 0856 Wadajir District Mogadishu,guardian0856@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abdi,Muse,2017-09-13,Female,Ismail Muse,+252610000857,House 0857 Dharkenley District Mogadishu,guardian0857@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Nur,Muse,2016-10-14,Male,Sumaya Muse,+252610000858,House 0858 Shangani District Mogadishu,guardian0858@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Adan,Muse,2017-11-15,Female,Samatar Muse,+252610000859,House 0859 Bondhere District Mogadishu,guardian0859@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Liban,Muse,2016-12-16,Male,Maryan Muse,+252610000860,House 0860 Daynile District Mogadishu,guardian0860@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Ali,Muse,2017-01-17,Female,Osman Muse,+252610000861,House 0861 Hodan District Mogadishu,guardian0861@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Ibrahim,Muse,2016-02-18,Male,Muna Muse,+252610000862,House 0862 Waberi District Mogadishu,guardian0862@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Abdullahi,Muse,2017-03-19,Female,Mohamed Muse,+252610000863,House 0863 Hamar Weyne District Mogadishu,guardian0863@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Samatar,Muse,2016-04-20,Male,Asha Muse,+252610000864,House 0864 Yaqshid District Mogadishu,guardian0864@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Elmi,Muse,2017-05-21,Female,Farah Muse,+252610000865,House 0865 Karaan District Mogadishu,guardian0865@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mohamed,Muse,2016-06-22,Male,Amal Muse,+252610000866,House 0866 Wadajir District Mogadishu,guardian0866@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Farah,Muse,2017-07-23,Female,Yusuf Muse,+252610000867,House 0867 Dharkenley District Mogadishu,guardian0867@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Muse,Muse,2016-08-24,Male,Nasteho Muse,+252610000868,House 0868 Shangani District Mogadishu,guardian0868@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Roble,Muse,2017-09-25,Female,Bashir Muse,+252610000869,House 0869 Bondhere District Mogadishu,guardian0869@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Omar,Muse,2016-10-26,Male,Khadija Muse,+252610000870,House 0870 Daynile District Mogadishu,guardian0870@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
